Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
flag,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02010301803E7,10260.0,1140.0,934.0,206.0,0.0,81.9298245614035,18.07017543859649,0.0,0.3439490445859872,0.18109139077183792,0.42486395264087307,65.1827377095969,114.00295978321272,741.0255856621533,65960.70321000517,-65219.67762434302,0.6500224435632923,57.86026597368875,-57.21024353012546,153.6367893145228,0.13476911343379191,20.732993878644365,0.8936842105263157,849.0,0.5526315789473685,105.0,0.4473684210526316,85.0,0.10631578947368421,101.0,0.889937106918239,0.8936842105263157,0.8918067226890756,0.3439769557314188,0.6993850415512466,0.8964179153796799,0.8192982456140351,0.47824561403508775,0.5217543859649122,0.18070175438596492,0.8177791303171705,0.8192982456140351,0.8185268788366409,0.34397695573141884,0.7178328716528163,0.8140774856678767,0.6719671911317718,0.8192982456140351,0.626,0.08,0.62,0.08,620.0,80.0,78566.0,3.3233364E7,3711924.0,82.01754385964912,50.13157894736842,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02010301803E7,10260.0,1140.0,955.0,185.0,0.0,83.7719298245614,16.228070175438596,0.0,0.3664383561643838,0.1626561708924066,0.4025365561116185,58.54709314969776,108.0118907062369,741.0255856621533,52689.87974948932,-51948.85416382717,0.6500224435632923,46.21919276270993,-45.56917031914664,213.84590172672057,0.1875841243216847,28.85809962089713,0.9221052631578948,876.0,0.5842105263157895,111.0,0.41578947368421054,79.0,0.07789473684210527,74.0,0.8875379939209727,0.9221052631578948,0.9044914816726897,0.3694160314645235,0.6994515235457064,0.894571039559053,0.8377192982456141,0.4998245614035087,0.5001754385964913,0.16228070175438597,0.8256716398143182,0.8377192982456141,0.830516467963393,0.3694160314645235,0.7174990766389658,0.8180334937708277,0.6825664405447996,0.8377192982456141,0.655,0.084,0.66,0.08,660.0,80.0,78566.0,3.3233364E7,3711924.0,83.85964912280701,50.13157894736842,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02010301803E7,10260.0,1140.0,942.0,198.0,0.0,82.63157894736842,17.36842105263158,0.0,0.34725274725274735,0.17313341314820363,0.4141225383863704,62.318312372040424,111.12073593329723,741.0255856621533,61112.73059382525,-60371.705008163095,0.6500224435632923,53.60765841563618,-52.95763597207289,176.8173598812734,0.15510294726427493,23.86116799506672,0.9063157894736842,861.0,0.5736842105263158,109.0,0.4263157894736842,81.0,0.09368421052631579,89.0,0.8876288659793814,0.9063157894736842,0.896875,0.34801002334602754,0.6807202216066482,0.8890884527822787,0.8263157894736842,0.4936842105263157,0.5063157894736843,0.1736842105263158,0.8191024863553669,0.8263157894736842,0.8223958333333333,0.34801002334602754,0.7024192059095107,0.8115912339017475,0.6734375,0.8263157894736842,0.649,0.081,0.64,0.09,640.0,90.0,78566.0,3.3233364E7,3711924.0,83.24561403508773,50.43859649122807,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02010301803E7,10260.0,1140.0,920.0,220.0,0.0,80.70175438596492,19.29824561403509,0.0,0.2584269662921345,0.19273065596839523,0.43856710434829815,69.37221997711958,117.67990117420273,741.0255856621533,65197.03258570298,-64456.00700004083,0.6500224435632923,57.19037946114297,-56.54035701757967,115.09338525221506,0.10095910987036409,15.531634464331194,0.9,855.0,0.6578947368421053,125.0,0.34210526315789475,65.0,0.1,95.0,0.8724489795918368,0.9,0.8860103626943006,0.25975852208525974,0.6490332409972299,0.8788936797350151,0.8070175438596491,0.5649122807017544,0.43508771929824563,0.19298245614035087,0.794749149659864,0.8070175438596491,0.8002467308166791,0.25975852208525974,0.6670669436749769,0.7901977480649014,0.628719467061436,0.8070175438596491,0.628,0.08,0.63,0.08,630.0,80.0,78566.0,3.3233364E7,3711924.0,80.87719298245614,50.13157894736842,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02010301803E7,10260.0,1140.0,985.0,155.0,0.0,86.40350877192982,13.596491228070175,0.0,0.4878854625550661,0.16551877264929873,0.32563761880941167,59.57746913108068,87.37774087511305,741.0255856621533,1070.6694955324642,-329.64390987031095,0.6500224435632923,0.9391837680109335,-0.2891613244476412,170.06295232183712,0.1491780283524887,22.949673481230086,0.9294736842105263,883.0,0.4631578947368421,88.0,0.5368421052631579,102.0,0.07052631578947369,67.0,0.9093717816683831,0.9294736842105263,0.9193128578865175,0.48906406893186505,0.8257534626038782,0.9385562518778643,0.8640350877192983,0.39771929824561403,0.602280701754386,0.13596491228070176,0.8584015340333173,0.8640350877192983,0.8608015691301295,0.48906406893186505,0.8257534626038782,0.8683476993812967,0.7437789916173535,0.8640350877192983,0.003,7.587,0.01,7.57,10.0,7570.0,3.3249241E7,3.3233364E7,3711924.0,95.35087719298245,63.37719298245614,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02010301804E7,10260.0,1140.0,987.0,153.0,0.0,86.57894736842105,13.421052631578947,0.0,0.4587264150943398,0.1607676386126297,0.3243721423706782,57.86732751465493,87.0381779193603,741.0255856621533,1098.530435656907,-357.5048499947537,0.6500224435632923,0.9636231891727255,-0.3136007456094331,192.6194665279665,0.16896444432277763,25.993632373145232,0.9463157894736842,899.0,0.5368421052631579,102.0,0.4631578947368421,88.0,0.05368421052631579,51.0,0.8981018981018981,0.9463157894736842,0.9215786776012302,0.46638026009571837,0.807426592797784,0.9313997454991874,0.8657894736842106,0.45631578947368423,0.5436842105263158,0.13421052631578947,0.8539338359482244,0.8657894736842106,0.8571412992168307,0.4663802600957184,0.807426592797784,0.8599669087265933,0.7282665424480315,0.8657894736842106,0.002,7.672,0.0,7.59,0.0,7590.0,3.3249241E7,3.3233364E7,3711924.0,95.08771929824562,62.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02010301804E7,10260.0,1140.0,995.0,145.0,0.0,87.28070175438596,12.719298245614034,0.0,0.49884792626728125,0.15506627605885795,0.3227527047462774,55.8151569595232,86.60363721234474,741.0255856621533,1160.7814487476285,-419.7558630854752,0.6500224435632923,1.0182293410066916,-0.3682068974433993,211.11909558289986,0.18519218910780688,28.490122293719665,0.9452631578947368,898.0,0.48947368421052634,93.0,0.5105263157894737,97.0,0.05473684210526316,52.0,0.9061553985872856,0.9452631578947368,0.925296239052035,0.5039331551626383,0.8089030470914127,0.9316148022865506,0.8728070175438597,0.4170175438596491,0.5829824561403509,0.12719298245614036,0.8636306173909706,0.8728070175438597,0.8664587636151423,0.5039331551626383,0.8089030470914127,0.8627002551255134,0.7487838127413566,0.8728070175438597,0.003,6.873,0.0,6.87,0.0,6870.0,3.3249241E7,3.3233364E7,3711924.0,94.56140350877193,61.44736842105263,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02010301804E7,10260.0,1140.0,998.0,142.0,0.0,87.54385964912281,12.456140350877194,0.0,0.5125858123569792,0.14841463450955938,0.30528558018992547,53.42093929628567,81.91671593802013,741.0255856621533,878.2989130951205,-137.27332743296722,0.6500224435632923,0.7704376430658951,-0.12041519950260282,236.4901204380151,0.2074474740684343,31.91389406975688,0.9452631578947368,898.0,0.47368421052631576,90.0,0.5263157894736842,100.0,0.05473684210526316,52.0,0.9089068825910931,0.9452631578947368,0.9267285861713106,0.5170026219073014,0.8577645429362881,0.9499999858627594,0.875438596491228,0.403859649122807,0.596140350877193,0.12456140350877193,0.8670715249662618,0.875438596491228,0.8697397087489966,0.5170026219073014,0.857764542936288,0.8866064329292618,0.7557619539043687,0.875438596491228,0.003,6.964,0.01,6.93,10.0,6930.0,3.3249241E7,3.3233364E7,3711924.0,96.40350877192982,62.41228070175438,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02010301804E7,10260.0,1140.0,1002.0,138.0,0.0,87.89473684210526,12.105263157894736,0.0,0.512941176470588,0.14812226500633058,0.31261932329986475,53.31570268309261,83.88456568292312,741.0255856621533,1054.2433501120438,-313.2177644498905,0.6500224435632923,0.9247748685193367,-0.2747524249560443,237.37971581532682,0.20822782089063757,32.033943281892626,0.9536842105263158,906.0,0.49473684210526314,94.0,0.5052631578947369,96.0,0.04631578947368421,44.0,0.906,0.9536842105263158,0.9292307692307692,0.5211196736697956,0.8199196675900277,0.93515058885951,0.8789473684210526,0.42,0.5800000000000001,0.12105263157894737,0.8692857142857142,0.8789473684210526,0.8713286713286712,0.5211196736697956,0.8199196675900278,0.8708322176254933,0.7555244755244755,0.8789473684210526,0.001,6.705,0.0,6.7,0.0,6700.0,3.3249241E7,3.3233364E7,3711924.0,95.17543859649123,61.31578947368421,?,?,?,?,?,?,?,?,?,?,?,?,?,?
flag,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02010301804E7,10260.0,1140.0,1001.0,139.0,0.0,87.80701754385964,12.192982456140351,0.0,0.5151162790697673,0.14965723517659593,0.31218081739537623,53.86820580085,83.76690220339427,741.0255856621533,1020.193171668301,-279.16758600614776,0.6500224435632923,0.8949062909371062,-0.24488384737381383,225.0607475073004,0.19742170833973718,30.37152182892503,0.9505263157894737,903.0,0.4842105263157895,92.0,0.5157894736842106,98.0,0.049473684210526316,47.0,0.907537688442211,0.9505263157894737,0.92853470437018,0.5215827052868419,0.8222963988919667,0.9359591770389601,0.8780701754385964,0.41175438596491226,0.5882456140350878,0.12192982456140351,0.8689250851960953,0.8780701754385964,0.8712913581194286,0.5215827052868419,0.8222963988919667,0.874339611950435,0.7568046656179259,0.8780701754385964,0.002,6.216,0.01,6.18,10.0,6180.0,3.3249241E7,3.3233364E7,3711924.0,95.43859649122807,61.75438596491228,?,?,?,?,?,?,?,?,?,?,?,?,?,?
