Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
flag,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041814E7,11819.0,1314.0,1043.0,271.0,0.0,79.37595129375951,20.624048706240487,0.0,0.5080419435502813,0.20646010349152794,0.4534152361562239,51.56567381767699,101.31618193274892,1118.6798769072736,47528.98057461043,-46410.30069770316,0.8513545486356725,36.171218093310834,-35.31986354467516,488.88937700435895,0.37206193074913163,43.70234837476053,0.828421052631579,787.0,0.2967032967032967,108.0,0.7032967032967034,256.0,0.17157894736842105,163.0,0.8793296089385475,0.828421052631579,0.8531165311653116,0.5105933197613157,0.80572006940428,0.8817519709974226,0.7937595129375952,0.26204175700931287,0.7379582429906871,0.20624048706240486,0.8049918644413002,0.7937595129375952,0.7979289075768344,0.5105933197613157,0.812551359959435,0.8025907362129783,0.7535059028751208,0.7937595129375952,5.796,0.131,5.77,0.1,5770.0,100.0,3028056.0,7.6121447E7,8500762.0,79.60426179604262,50.22831050228311,?,0.0,0.0,0.0,0.0,-8854144.139677795,-8863906.240819933,-8864837.804446246,-8846014.205853904,-8840911.205853904,?,?,?,?
flag,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041814E7,11819.0,1314.0,1035.0,279.0,0.0,78.76712328767124,21.232876712328768,0.0,0.47831469659928233,0.21206648090167565,0.4590909068402121,52.965928026318004,102.58441739939121,1118.6798769072736,43753.02482420365,-42634.34494729638,0.8513545486356725,33.29758358006366,-32.44622903142799,471.48274400469353,0.3588148736717607,42.14635068864963,0.8431578947368421,801.0,0.35714285714285715,130.0,0.6428571428571429,234.0,0.1568421052631579,149.0,0.8603651987110634,0.8431578947368421,0.8516746411483254,0.4786168385860325,0.7907171775592828,0.8725028157705494,0.7876712328767124,0.30165619528272736,0.6983438047172726,0.21232876712328766,0.7912774609468238,0.7876712328767124,0.7892991642785337,0.4786168385860325,0.7996461209222564,0.7954439781040368,0.7390903326223555,0.7876712328767124,5.423,0.105,5.42,0.11,5420.0,110.0,3026100.0,7.6121447E7,8500762.0,79.07153729071537,50.342465753424655,?,0.0,0.0,0.0,0.0,-8900988.982526107,-8910574.640426043,-8911401.928130548,-8892814.408376131,-8887775.408376131,?,?,?,?
flag,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11819.0,1314.0,1005.0,309.0,0.0,76.48401826484019,23.515981735159816,0.0,0.43723648137316595,0.23504891995075936,0.483495254916937,58.70604408505244,108.03759844079688,1118.6798769072736,51521.59475462208,-50402.91487771481,0.8513545486356725,39.209737256181185,-38.358382707545516,402.1666585203055,0.30606290602762976,35.95011109274121,0.8105263157894737,770.0,0.3543956043956044,129.0,0.6456043956043956,235.0,0.18947368421052632,180.0,0.8565072302558399,0.8105263157894737,0.8328826392644674,0.43913486040386573,0.7770430884904569,0.864973678930371,0.7648401826484018,0.3087094712545325,0.6912905287454675,0.23515981735159816,0.7761052897037738,0.7648401826484018,0.769294823582188,0.43913486040386573,0.7846249998899603,0.7782244851827238,0.7181101257939795,0.7648401826484018,5.444,0.105,5.44,0.1,5440.0,100.0,3027031.0,7.6121447E7,8500762.0,77.01674277016743,50.49467275494673,?,0.0,0.0,0.0,0.0,-8899626.990612784,-8909293.760307262,-8910135.716349615,-8891437.534639917,-8886368.53463992,?,?,?,?
flag,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11820.0,1313.0,1045.0,268.0,0.0,79.58872810357958,20.411271896420413,0.0,0.5161563550163076,0.2050974630394511,0.45125798099140857,51.25332758438183,100.89611722746105,1116.825997889287,44513.332075771345,-43396.506077882055,0.8505910113398987,33.9020046273963,-33.0514136160564,492.33299716010595,0.3749680100229291,44.083232132004134,0.8252631578947368,784.0,0.2809917355371901,102.0,0.71900826446281,261.0,0.17473684210526316,166.0,0.8848758465011287,0.8252631578947368,0.8540305010893245,0.5196367387341478,0.8142714223575468,0.8886365984959603,0.7958872810357959,0.25161585867824915,0.7483841413217509,0.2041127189642041,0.8092251456488669,0.7958872810357959,0.800597617850259,0.5196367387341478,0.8205210716139704,0.8062955772240108,0.7573949973801053,0.7958872810357959,5.422,0.105,5.43,0.1,5430.0,100.0,3025864.0,7.6127884E7,8494325.0,79.8933739527799,50.456968773800455,?,0.0,0.0,0.0,0.0,-8862802.73997735,-8872343.283890652,-8873176.605738204,-8854618.383012269,-8849587.383012269,?,?,?,?
flag,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11820.0,1313.0,1029.0,284.0,0.0,78.37014470677838,21.62985529322163,0.0,0.47800110309454413,0.21590627170694004,0.4631928872837583,53.9544210217256,103.56462560868923,1116.825997889287,43608.098745318755,-42491.272747429466,0.8505910113398987,33.21256568569593,-32.36197467435603,458.6836325363603,0.3493401618707999,41.07028609678107,0.828421052631579,787.0,0.3333333333333333,121.0,0.6666666666666666,242.0,0.17157894736842105,163.0,0.8667400881057269,0.828421052631579,0.8471474703982776,0.4794317958920168,0.7904538205016673,0.8721573411368772,0.7837014470677837,0.2886137277695381,0.7113862722304618,0.2162985529322163,0.7923128616939408,0.7837014470677837,0.78717115146867,0.4794317958920168,0.7984395502487311,0.7916016146334771,0.7386779018658055,0.7837014470677837,5.405,0.106,5.41,0.1,5410.0,100.0,3025758.0,7.6127884E7,8494325.0,78.97943640517897,50.418888042650416,?,0.0,0.0,0.0,0.0,-8890610.508382827,-8900170.737947926,-8900970.489681577,-8882419.64450393,-8877390.644503929,?,?,?,?
flag,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11820.0,1313.0,1052.0,261.0,0.0,80.12185833968012,19.878141660319876,0.0,0.5142888729202364,0.19926984019536917,0.4449638833747184,49.79701965038996,99.48882907362173,1116.825997889287,38278.12103864988,-37161.29504076059,0.8505910113398987,29.15317672402885,-28.30258571268895,509.8718379276176,0.3883258476219479,45.65365051415665,0.848421052631579,806.0,0.32231404958677684,117.0,0.6776859504132231,246.0,0.15157894736842106,144.0,0.8732394366197183,0.848421052631579,0.8606513614522157,0.5149393066261347,0.812257503262288,0.8841306720566614,0.8012185833968012,0.2751115803519991,0.7248884196480009,0.19878141660319879,0.8062046424660801,0.8012185833968012,0.8033496391836487,0.5149393066261347,0.8212353362682606,0.8102402994109599,0.7570189078177413,0.8012185833968012,5.398,0.105,5.39,0.11,5390.0,110.0,3025740.0,7.6127884E7,8494325.0,80.57882711348059,50.53313023610053,?,0.0,0.0,0.0,0.0,-8852045.73490964,-8861591.558802828,-8862447.751084447,-8843904.283455094,-8838877.283455096,?,?,?,?
flag,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11820.0,1313.0,1017.0,296.0,0.0,77.45620715917745,22.543792840822544,0.0,0.4638746344424213,0.22495187798252497,0.47252770401761096,56.21489472418538,105.65178373807329,1116.825997889287,47944.01698739147,-46827.19098950218,0.8505910113398987,36.514864422994265,-35.664273411654364,430.8965075732835,0.3281770811677711,38.58224185214562,0.8126315789473684,772.0,0.325068870523416,118.0,0.6749311294765841,245.0,0.18736842105263157,178.0,0.8674157303370786,0.8126315789473684,0.8391304347826086,0.46663832986485526,0.7911106278091924,0.8735093487058586,0.7745620715917746,0.28699936316782215,0.7130006368321778,0.22543792840822544,0.7877328033286971,0.7745620715917746,0.7794909542780976,0.4666383298648552,0.7964764032531335,0.7884008469415488,0.7312700519969022,0.7745620715917746,5.417,0.105,5.42,0.1,5420.0,100.0,3027995.0,7.6127884E7,8494325.0,78.14166031987814,50.53313023610053,?,0.0,0.0,0.0,0.0,-8918491.581568794,-8928253.362176133,-8929072.160721105,-8910255.723804982,-8905154.723804984,?,?,?,?
flag,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11820.0,1313.0,1014.0,299.0,0.0,77.22772277227723,22.77227722772277,0.0,0.45446523733493416,0.22930922646368093,0.4771382730207093,57.30378488301214,106.6826541718768,1116.825997889287,44846.66437928827,-43729.83838139898,0.8505910113398987,34.15587538407332,-33.30528437273342,418.9538022360734,0.3190813421447627,37.51289843071911,0.8157894736842105,775.0,0.3415977961432507,124.0,0.6584022038567493,239.0,0.18421052631578946,175.0,0.8620689655172413,0.8157894736842105,0.83829096809086,0.4564456013140019,0.7901855879367841,0.8731131422141504,0.7722772277227723,0.29808555018181243,0.7019144498181876,0.22772277227722773,0.7833385287554243,0.7722772277227723,0.7766101759322608,0.4564456013140019,0.7949985915043473,0.7868535755872825,0.7267387916387376,0.7722772277227723,5.404,0.107,5.4,0.11,5400.0,110.0,3026144.0,7.6127884E7,8494325.0,77.30388423457731,50.456968773800455,?,0.0,0.0,0.0,0.0,-8877000.709768346,-8886570.307606218,-8887383.739738187,-8868788.629270794,-8863747.629270794,?,?,?,?
flag,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11820.0,1313.0,1031.0,282.0,0.0,78.52246763137852,21.47753236862148,0.0,0.4791089877777027,0.21346572002660952,0.4599395458908248,53.34453344483961,102.83721572700422,1116.825997889287,43099.27553656952,-41982.44953868023,0.8505910113398987,32.825038489390344,-31.974447478050443,465.2864846976901,0.3543689906303809,41.6615019328924,0.8326315789473684,791.0,0.33884297520661155,123.0,0.6611570247933884,240.0,0.16736842105263158,159.0,0.8654266958424508,0.8326315789473684,0.8487124463519313,0.48017177919726106,0.7916296940698855,0.8712855771763424,0.7852246763137852,0.2914360725730284,0.7085639274269716,0.21477532368621477,0.7924609487524619,0.7852246763137852,0.7882240985203117,0.48017177919726106,0.8009751063439065,0.7944132927653913,0.7393168530972255,0.7852246763137852,5.404,0.105,5.4,0.11,5400.0,110.0,3025128.0,7.6127884E7,8494325.0,79.28408225437929,50.53313023610053,?,0.0,0.0,0.0,0.0,-8877179.95370201,-8886673.112413622,-8887462.058666741,-8868992.366520293,-8863985.366520291,?,?,?,?
flag,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02011041815E7,11820.0,1313.0,1034.0,279.0,0.0,78.75095201827875,21.249047981721247,0.0,0.49670332689890156,0.2120557818470839,0.45956319101910825,52.99219352645138,102.75306708730058,1116.825997889287,38735.63615056839,-37618.8101526791,0.8505910113398987,29.501626923509818,-28.651035912169917,470.2659986660684,0.35816146128413434,42.10736493910726,0.8189473684210526,778.0,0.29476584022038566,107.0,0.7052341597796143,256.0,0.18105263157894738,172.0,0.8790960451977401,0.8189473684210526,0.8479564032697547,0.5001534950085451,0.8102218355806873,0.8848493287056743,0.7875095201827875,0.2633279919821206,0.7366720080178795,0.2124904798172125,0.8014186887014135,0.7875095201827875,0.7924767103226773,0.5001534950085451,0.8177044988267691,0.8045431452850791,0.7476191624439797,0.7875095201827875,5.403,0.105,5.4,0.1,5400.0,100.0,3025057.0,7.6127884E7,8494325.0,79.20792079207921,50.342726580350345,?,0.0,0.0,0.0,0.0,-8846122.312105084,-8855612.130333044,-8856461.84102994,-8837999.526431778,-8832994.52643178,?,?,?,?
