Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
flag,1,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290932E7,11819.0,1314.0,1074.0,240.0,0.0,81.7351598173516,18.264840182648403,0.0,0.5756544953496383,0.18386645791032316,0.4273791985051138,45.92266318903797,95.49839788598854,1118.6798769072736,45837.66205006459,-44718.98217315732,0.8513545486356725,34.884065487111556,-34.03271093847589,558.8323228440009,0.42529096106849384,49.95462369350567,0.8273684210526315,786.0,0.2087912087912088,76.0,0.7912087912087912,288.0,0.1726315789473684,164.0,0.9118329466357309,0.8273684210526315,0.8675496688741722,0.5827517161578905,0.8607012724117987,0.9159818873042754,0.817351598173516,0.19877438591209318,0.8012256140879067,0.182648401826484,0.8357461969891684,0.817351598173516,0.8227651156020181,0.5827517161578905,0.8613777924790902,0.8381347675106262,0.7867160109076743,0.817351598173516,6.815,0.044,6.78,0.04,6780.0,40.0,1106168.0,3.8279847E7,4275162.0,81.81126331811264,50.41856925418569,?,0.0,0.0,0.0,0.0,-8210681.257200284,-8246227.853360045,-8247864.401174853,-8210287.289895249,-8200100.2898952495,?,?,?,?
flag,1,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290932E7,11819.0,1314.0,1068.0,246.0,0.0,81.27853881278538,18.72146118721461,0.0,0.5670939781755066,0.18789694798230433,0.43191487183116767,46.929322261964835,96.51189956666796,1118.6798769072736,41437.87164398563,-40319.19176707836,0.8513545486356725,31.535670961937313,-30.684316413301644,546.1731839080796,0.4156569131720545,48.823009618984266,0.8210526315789474,780.0,0.2087912087912088,76.0,0.7912087912087912,288.0,0.17894736842105263,170.0,0.9112149532710281,0.8210526315789474,0.8637873754152824,0.5750157885167818,0.8546153846153847,0.9125030857754953,0.8127853881278538,0.2005239653401153,0.7994760346598847,0.1872146118721461,0.832987089270776,0.8127853881278538,0.8186177321728884,0.5750157885167818,0.8583684888371262,0.8385033817460281,0.7822586512112908,0.8127853881278538,5.148,0.046,5.15,0.05,5150.0,50.0,1105400.0,3.8279847E7,4275162.0,81.5068493150685,50.38051750380517,?,0.0,0.0,0.0,0.0,-8257999.195117902,-8293409.585399875,-8294859.3863515165,-8257370.804636142,-8247207.804636142,?,?,?,?
flag,1,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290932E7,11819.0,1314.0,1048.0,266.0,0.0,79.7564687975647,20.243531202435314,0.0,0.5377033568764382,0.20019675542927506,0.4456535540044589,50.00133398774,99.58182468516527,1118.6798769072736,45622.23090334872,-44503.55102644145,0.8513545486356725,34.72011484273114,-33.86876029409547,507.9646316909069,0.386578867344678,45.40750595203668,0.8021052631578948,762.0,0.21428571428571427,78.0,0.7857142857142857,286.0,0.19789473684210526,188.0,0.9071428571428571,0.8021052631578948,0.8513966480446927,0.5478071617899077,0.8552197802197802,0.9147183198888608,0.7975646879756468,0.2097451391034664,0.7902548608965336,0.2024353120243531,0.8229942209047464,0.7975646879756468,0.8046309357174071,0.5478071617899077,0.8548985433376204,0.8303055539811021,0.7669871068385754,0.7975646879756468,5.065,0.046,5.06,0.05,5060.0,50.0,1096352.0,3.8279847E7,4275162.0,80.36529680365297,50.342465753424655,?,0.0,0.0,0.0,0.0,-8209042.293451729,-8243088.646563272,-8244458.4111211775,-8208076.448958545,-8198213.448958545,?,?,?,?
flag,1,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290932E7,11820.0,1313.0,1079.0,234.0,0.0,82.17821782178218,17.821782178217823,0.0,0.5907521565159013,0.1784239538609922,0.42173216156110976,44.58768636440437,94.2944821008504,1116.825997889287,40579.3071348884,-39462.48113699911,0.8505910113398987,30.905793705170144,-30.055202693830243,573.0938490047132,0.43647665575378003,51.3145154292446,0.8221052631578948,781.0,0.1790633608815427,65.0,0.8209366391184573,298.0,0.17789473684210527,169.0,0.9231678486997635,0.8221052631578948,0.8697104677060133,0.6007734988722334,0.8726359286646368,0.9245391270589475,0.8217821782178217,0.17874027594146974,0.8212597240585303,0.1782178217821782,0.8443605716442071,0.8217821782178217,0.8277876506356192,0.6007734988722334,0.8740982287407983,0.8494696344905098,0.79389137843132,0.8217821782178217,5.232,0.044,5.21,0.05,5210.0,50.0,1105354.0,3.8283084E7,4271925.0,82.25437928408225,50.15232292460015,?,0.0,0.0,0.0,0.0,-8228727.279612307,-8264143.090155257,-8265638.270690973,-8228164.014147036,-8218005.014147036,?,?,?,?
flag,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290932E7,11820.0,1313.0,1066.0,247.0,0.0,81.18811881188118,18.81188118811881,0.0,0.5572854313215053,0.18676573268447513,0.4307165002219517,46.67227539998006,96.30327734640812,1116.825997889287,43770.451217130336,-42653.62521924105,0.8505910113398987,33.336215702307946,-32.485624690968045,546.6264079379753,0.41631866560394154,48.94463497188067,0.8315789473684211,790.0,0.2396694214876033,87.0,0.7603305785123967,276.0,0.16842105263157894,160.0,0.9007981755986317,0.8315789473684211,0.8648056923918993,0.5621178845424685,0.8466652167609106,0.9067274210989604,0.8118811881188119,0.2199716622379941,0.7800283377620059,0.18811881188118812,0.8267686653803412,0.8118811881188119,0.8167165933903205,0.5621178845424685,0.8500335576435818,0.8309869938004012,0.7778346359331211,0.8118811881188119,5.226,0.049,5.21,0.06,5210.0,60.0,1104797.0,3.8283084E7,4271925.0,81.94973343488195,50.456968773800455,?,0.0,0.0,0.0,0.0,-8249852.232407641,-8285198.394644426,-8286603.693247756,-8249181.07954185,-8239036.07954185,?,?,?,?
flag,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290933E7,11820.0,1313.0,1090.0,223.0,0.0,83.01599390708301,16.984006092916985,0.0,0.6028481635055823,0.17032074241894535,0.41085952743901316,42.56271470278586,91.8634856128897,1116.825997889287,35643.064640125885,-34526.238642236596,0.8505910113398987,27.146279238481252,-26.29568822714135,598.1181912303751,0.4555355607238196,53.55518159147185,0.84,798.0,0.19559228650137742,71.0,0.8044077134986226,292.0,0.16,152.0,0.9182968929804373,0.84,0.8774051676745465,0.6092204486520634,0.8752269102508337,0.9239617785640175,0.8301599390708302,0.18575222557220758,0.8142477744277925,0.16984006092916984,0.8462389779597449,0.8301599390708302,0.8349020252132106,0.6092204486520635,0.8757528251905058,0.8502569445934334,0.8005365367492931,0.8301599390708302,5.147,0.046,5.13,0.05,5130.0,50.0,1090368.0,3.8283084E7,4271925.0,83.32063975628333,50.418888042650416,?,0.0,0.0,0.0,0.0,-8145826.217710593,-8178859.353865936,-8180369.142732037,-8144724.51816426,-8135061.51816426,?,?,?,?
flag,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290933E7,11820.0,1313.0,1062.0,251.0,0.0,80.88347296268088,19.116527037319116,0.0,0.562047762883899,0.19144595386507973,0.43569551589897904,47.84185061452452,97.41652823744619,1116.825997889287,42562.99156319888,-41446.16556530959,0.8505910113398987,32.41659677319031,-31.56600576185041,533.6088945686254,0.4064043370667368,47.77905381653938,0.8115789473684211,771.0,0.19834710743801653,72.0,0.8016528925619835,291.0,0.18842105263157893,179.0,0.9145907473309609,0.8115789473684211,0.860011154489682,0.5721067803804605,0.862235754675946,0.9178904912523841,0.8088347296268088,0.19560288969640427,0.8043971103035956,0.19116527037319117,0.8329110996147754,0.8088347296268088,0.8154084120521718,0.5721067803804604,0.8613282307251705,0.8380455504438507,0.7793453131391987,0.8088347296268088,5.346,0.046,5.33,0.05,5330.0,50.0,1100654.0,3.8283084E7,4271925.0,81.26428027418126,50.418888042650416,?,0.0,0.0,0.0,0.0,-8209490.109820131,-8244143.775615264,-8245625.142227232,-8208741.089546569,-8198742.089546569,?,?,?,?
flag,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290933E7,11820.0,1313.0,1047.0,266.0,0.0,79.74105102817974,20.25894897182026,0.0,0.5391109961572569,0.2020626362108068,0.44792144567047504,50.4949321790693,100.15010613612283,1116.825997889287,43742.78332910262,-42625.95733121333,0.8505910113398987,33.31514343419849,-32.46455242285859,500.4214432501531,0.3811282888424624,44.80746725057531,0.7989473684210526,759.0,0.2066115702479339,75.0,0.7933884297520661,288.0,0.20105263157894737,191.0,0.9100719424460432,0.7989473684210526,0.850896860986547,0.5503415636345159,0.8555226910250834,0.9127621173535068,0.7974105102817974,0.20507471210867864,0.7949252878913213,0.2025894897182026,0.8246938633737649,0.7974105102817974,0.8047791761746131,0.5503415636345159,0.8535340751594482,0.829279896555956,0.7674911858376916,0.7974105102817974,5.602,0.046,5.59,0.04,5590.0,40.0,1100646.0,3.8283084E7,4271925.0,80.35034272658035,50.456968773800455,?,0.0,0.0,0.0,0.0,-8222754.753296179,-8257442.443584021,-8258883.945467877,-8221970.382594047,-8211963.382594047,?,?,?,?
flag,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290933E7,11820.0,1313.0,1074.0,239.0,0.0,81.7974105102818,18.202589489718203,0.0,0.5763767112284667,0.18239083446807325,0.425446857781778,45.57899960753185,95.12504563907642,1116.825997889287,40024.51895966129,-38907.692961772,0.8505910113398987,30.48325891824927,-29.63266790690937,560.6541603524726,0.42700240697065694,50.20067238872167,0.828421052631579,787.0,0.209366391184573,76.0,0.790633608815427,287.0,0.17157894736842105,163.0,0.9119351100811124,0.828421052631579,0.8681742967457253,0.5833543740185216,0.860956937799043,0.9153006607195348,0.817974105102818,0.19891944365581204,0.801080556344188,0.18202589489718202,0.8361398993986214,0.817974105102818,0.8233460813302879,0.5833543740185216,0.8625483115113131,0.8405562287536854,0.787100678508164,0.817974105102818,5.471,0.046,5.47,0.04,5470.0,40.0,1103488.0,3.8283084E7,4271925.0,82.1020563594821,50.380807311500384,?,0.0,0.0,0.0,0.0,-8216866.9062913135,-8252033.580740846,-8253488.482341722,-8216250.307343091,-8206155.307343093,?,?,?,?
flag,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02010290933E7,11820.0,1313.0,1080.0,233.0,0.0,82.25437928408225,17.745620715917745,0.0,0.5940879653647488,0.1771616623535616,0.41950839296775294,44.27224296896423,93.79727290758774,1116.825997889287,35946.268461323736,-34829.44246343445,0.8505910113398987,27.377203702455244,-26.526612691115343,576.7581923603346,0.439267473237117,51.64261876517579,0.82,779.0,0.17079889807162535,62.0,0.8292011019283747,301.0,0.18,171.0,0.9262782401902497,0.82,0.8699050809603573,0.6050975106386497,0.8789836160649558,0.9290571997479016,0.8225437928408226,0.1733426909124479,0.8266573090875521,0.17745620715917745,0.8464994173346521,0.8225437928408226,0.8287262843438516,0.6050975106386497,0.8787711656701188,0.8511666120713456,0.7954315823963464,0.8225437928408226,5.418,0.046,5.41,0.05,5410.0,50.0,1094192.0,3.8283084E7,4271925.0,82.63518659558264,50.380807311500384,?,0.0,0.0,0.0,0.0,-8130660.399567903,-8164312.183047897,-8165867.645168752,-8129765.612606934,-8119978.612606934,?,?,?,?
